DyadId,ConflictId,Location,SideA,SideA2nd,SideB,SideBID,SideB2nd,Incompatibility,TerritoryName,Year,IntensityLevel,TypeOfConflict,StartDate,StartPrec,StartDate2,StartPrec2,GWNoA,GWNoA2nd,GWNoB,GWNoB2nd,GWNoLoc,Region,Version
53,1-78,Ethiopia,Government of Ethiopia,Government of South Yemen,EPLF,1261,,1,Eritrea,1977,2,4,1973-09-30,3,1975-12-31,5,530,680,,,530,4,1.0-2016
53,1-78,Ethiopia,Government of Ethiopia,Government of South Yemen,EPLF,1261,,1,Eritrea,1978,2,4,1973-09-30,3,1975-12-31,5,530,680,,,530,4,1.0-2016
53,1-78,Ethiopia,Government of Ethiopia,,EPLF,1261,,1,Eritrea,1979,2,3,1973-09-30,3,1975-12-31,5,530,,,,530,4,1.0-2016
53,1-78,Ethiopia,Government of Ethiopia,,EPLF,1261,,1,Eritrea,1980,1,3,1973-09-30,3,1975-12-31,5,530,,,,530,4,1.0-2016
53,1-78,Ethiopia,Government of Ethiopia,,EPLF,1261,,1,Eritrea,1981,1,3,1973-09-30,3,1975-12-31,5,530,,,,530,4,1.0-2016
53,1-78,Ethiopia,Government of Ethiopia,,EPLF,1261,,1,Eritrea,1982,2,3,1973-09-30,3,1975-12-31,5,530,,,,530,4,1.0-2016
53,1-78,Ethiopia,Government of Ethiopia,,EPLF,1261,,1,Eritrea,1983,2,3,1973-09-30,3,1975-12-31,5,530,,,,530,4,1.0-2016
53,1-78,Ethiopia,Government of Ethiopia,,EPLF,1261,,1,Eritrea,1984,2,3,1973-09-30,3,1975-12-31,5,530,,,,530,4,1.0-2016
53,1-78,Ethiopia,Government of Ethiopia,,EPLF,1261,,1,Eritrea,1985,2,3,1973-09-30,3,1975-12-31,5,530,,,,530,4,1.0-2016
53,1-78,Ethiopia,Government of Ethiopia,,EPLF,1261,,1,Eritrea,1986,1,3,1973-09-30,3,1975-12-31,5,530,,,,530,4,1.0-2016
53,1-78,Ethiopia,Government of Ethiopia,,EPLF,1261,,1,Eritrea,1987,2,3,1973-09-30,3,1975-12-31,5,530,,,,530,4,1.0-2016
53,1-78,Ethiopia,Government of Ethiopia,,EPLF,1261,,1,Eritrea,1988,2,3,1973-09-30,3,1975-12-31,5,530,,,,530,4,1.0-2016
53,1-78,Ethiopia,Government of Ethiopia,,EPLF,1261,,1,Eritrea,1989,2,3,1973-09-30,3,1975-12-31,5,530,,,,530,4,1.0-2016
53,1-78,Ethiopia,Government of Ethiopia,,EPLF,1261,,1,Eritrea,1990,2,3,1973-09-30,3,1975-12-31,5,530,,,,530,4,1.0-2016
53,1-78,Ethiopia,Government of Ethiopia,,EPLF,1261,,1,Eritrea,1991,2,3,1973-09-30,3,1975-12-31,5,530,,,,530,4,1.0-2016
54,1-133,Ethiopia,Government of Ethiopia,,ONLF,1346,,1,Ogaden,1994,1,3,1994-02-26,2,1994-02-26,2,530,,,,530,4,1.0-2016
54,1-133,Ethiopia,Government of Ethiopia,,ONLF,1346,,1,Ogaden,1996,1,3,1994-02-26,2,1996-12-31,5,530,,,,530,4,1.0-2016
54,1-133,Ethiopia,Government of Ethiopia,,ONLF,1346,,1,Ogaden,1998,1,3,1994-02-26,2,1998-12-31,5,530,,,,530,4,1.0-2016
54,1-133,Ethiopia,Government of Ethiopia,,ONLF,1346,,1,Ogaden,1999,1,3,1994-02-26,2,1998-12-31,5,530,,,,530,4,1.0-2016
54,1-133,Ethiopia,Government of Ethiopia,,ONLF,1346,,1,Ogaden,2000,1,3,1994-02-26,2,1998-12-31,5,530,,,,530,4,1.0-2016
54,1-133,Ethiopia,Government of Ethiopia,,ONLF,1346,,1,Ogaden,2001,1,3,1994-02-26,2,1998-12-31,5,530,,,,530,4,1.0-2016
54,1-133,Ethiopia,Government of Ethiopia,,ONLF,1346,,1,Ogaden,2002,1,3,1994-02-26,2,1998-12-31,5,530,,,,530,4,1.0-2016
54,1-133,Ethiopia,Government of Ethiopia,,ONLF,1346,,1,Ogaden,2003,1,3,1994-02-26,2,1998-12-31,5,530,,,,530,4,1.0-2016
54,1-133,Ethiopia,Government of Ethiopia,,ONLF,1346,,1,Ogaden,2004,1,3,1994-02-26,2,1998-12-31,5,530,,,,530,4,1.0-2016
54,1-133,Ethiopia,Government of Ethiopia,,ONLF,1346,,1,Ogaden,2005,1,3,1994-02-26,2,1998-12-31,5,530,,,,530,4,1.0-2016
54,1-133,Ethiopia,Government of Ethiopia,,ONLF,1346,,1,Ogaden,2006,1,3,1994-02-26,2,1998-12-31,5,530,,,,530,4,1.0-2016
54,1-133,Ethiopia,Government of Ethiopia,,ONLF,1346,,1,Ogaden,2007,1,3,1994-02-26,2,1998-12-31,5,530,,,,530,4,1.0-2016
54,1-133,Ethiopia,Government of Ethiopia,,ONLF,1346,,1,Ogaden,2008,1,3,1994-02-26,2,1998-12-31,5,530,,,,530,4,1.0-2016
54,1-133,Ethiopia,Government of Ethiopia,,ONLF,1346,,1,Ogaden,2009,1,3,1994-02-26,2,1998-12-31,5,530,,,,530,4,1.0-2016
54,1-133,Ethiopia,Government of Ethiopia,,ONLF,1346,,1,Ogaden,2010,1,3,1994-02-26,2,1998-12-31,5,530,,,,530,4,1.0-2016
54,1-133,Ethiopia,Government of Ethiopia,,ONLF,1346,,1,Ogaden,2011,1,3,1994-02-26,2,1998-12-31,5,530,,,,530,4,1.0-2016
54,1-133,Ethiopia,Government of Ethiopia,,ONLF,1346,,1,Ogaden,2012,1,3,1994-02-26,2,1998-12-31,5,530,,,,530,4,1.0-2016
54,1-133,Ethiopia,Government of Ethiopia,,ONLF,1346,,1,Ogaden,2013,1,3,1994-02-26,2,1998-12-31,5,530,,,,530,4,1.0-2016
54,1-133,Ethiopia,Government of Ethiopia,,ONLF,1346,,1,Ogaden,2014,1,3,1994-02-26,2,1998-12-31,5,530,,,,530,4,1.0-2016
54,1-133,Ethiopia,Government of Ethiopia,,ONLF,1346,,1,Ogaden,2015,1,3,1994-02-26,2,1998-12-31,5,530,,,,530,4,1.0-2016
55,1-219,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1977,1,3,1974-08-31,4,1977-12-31,5,530,,,,530,4,1.0-2016
55,1-219,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1978,1,3,1974-08-31,4,1977-12-31,5,530,,,,530,4,1.0-2016
55,1-219,Ethiopia,Government of Ethiopia,Government of Cuba,OLF,1404,,1,Oromiya,1980,1,4,1974-08-31,4,1980-12-31,5,530,40,,,530,4,1.0-2016
55,1-219,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1981,2,3,1974-08-31,4,1980-12-31,5,530,,,,530,4,1.0-2016
55,1-219,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1983,1,3,1974-08-31,4,1983-07-31,3,530,,,,530,4,1.0-2016
55,1-219,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1984,1,3,1974-08-31,4,1983-07-31,3,530,,,,530,4,1.0-2016
55,1-219,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1985,1,3,1974-08-31,4,1983-07-31,3,530,,,,530,4,1.0-2016
55,1-219,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1986,1,3,1974-08-31,4,1983-07-31,3,530,,,,530,4,1.0-2016
55,1-219,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1987,1,3,1974-08-31,4,1983-07-31,3,530,,,,530,4,1.0-2016
55,1-219,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1988,1,3,1974-08-31,4,1983-07-31,3,530,,,,530,4,1.0-2016
55,1-219,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1989,1,3,1974-08-31,4,1983-07-31,3,530,,,,530,4,1.0-2016
55,1-219,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1990,1,3,1974-08-31,4,1983-07-31,3,530,,,,530,4,1.0-2016
55,1-219,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1991,1,3,1974-08-31,4,1983-07-31,3,530,,,,530,4,1.0-2016
55,1-219,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1992,1,3,1974-08-31,4,1983-07-31,3,530,,,,530,4,1.0-2016
55,1-219,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1994,1,3,1974-08-31,4,1994-12-31,5,530,,,,530,4,1.0-2016
55,1-219,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1995,1,3,1974-08-31,4,1994-12-31,5,530,,,,530,4,1.0-2016
55,1-219,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1998,1,3,1974-08-31,4,1998-12-31,5,530,,,,530,4,1.0-2016
55,1-219,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,1999,1,3,1974-08-31,4,1998-12-31,5,530,,,,530,4,1.0-2016
55,1-219,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,2000,1,3,1974-08-31,4,1998-12-31,5,530,,,,530,4,1.0-2016
55,1-219,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,2001,1,3,1974-08-31,4,1998-12-31,5,530,,,,530,4,1.0-2016
55,1-219,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,2002,1,3,1974-08-31,4,1998-12-31,5,530,,,,530,4,1.0-2016
55,1-219,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,2003,1,3,1974-08-31,4,1998-12-31,5,530,,,,530,4,1.0-2016
55,1-219,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,2004,1,3,1974-08-31,4,1998-12-31,5,530,,,,530,4,1.0-2016
55,1-219,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,2005,1,3,1974-08-31,4,1998-12-31,5,530,,,,530,4,1.0-2016
55,1-219,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,2006,1,3,1974-08-31,4,1998-12-31,5,530,,,,530,4,1.0-2016
55,1-219,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,2007,1,3,1974-08-31,4,1998-12-31,5,530,,,,530,4,1.0-2016
55,1-219,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,2008,1,3,1974-08-31,4,1998-12-31,5,530,,,,530,4,1.0-2016
55,1-219,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,2009,1,3,1974-08-31,4,1998-12-31,5,530,,,,530,4,1.0-2016
55,1-219,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,2010,1,3,1974-08-31,4,1998-12-31,5,530,,,,530,4,1.0-2016
55,1-219,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,2011,1,3,1974-08-31,4,1998-12-31,5,530,,,,530,4,1.0-2016
55,1-219,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,2012,1,3,1974-08-31,4,1998-12-31,5,530,,,,530,4,1.0-2016
55,1-219,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,2013,1,3,1974-08-31,4,1998-12-31,5,530,,,,530,4,1.0-2016
55,1-219,Ethiopia,Government of Ethiopia,,OLF,1404,,1,Oromiya,2015,1,3,1974-08-31,4,2015-12-31,5,530,,,,530,4,1.0-2016
57,1-111,Guinea,Government of Guinea,,RFDG,1309,,2,,2000,1,3,2000-09-01,1,2000-09-17,1,438,,,,438,4,1.0-2016
57,1-111,Guinea,Government of Guinea,,RFDG,1309,,2,,2001,1,3,2000-09-01,1,2000-09-17,1,438,,,,438,4,1.0-2016
58,1-216,Guinea-Bissau,Government of Guinea-Bissau,"Government of Guinea, Government of Senegal","Military Junta for the Consolidation of Democracy, Peace and Justice",1402,,2,,1998,1,4,1998-06-07,1,1998-06-07,1,404,"438, 433",,,404,4,1.0-2016
58,1-216,Guinea-Bissau,Government of Guinea-Bissau,"Government of Guinea, Government of Senegal","Military Junta for the Consolidation of Democracy, Peace and Justice",1402,,2,,1999,1,4,1998-06-07,1,1998-06-07,1,404,"438, 433",,,404,4,1.0-2016
89,1-225,Ivory Coast,Government of Ivory Coast,,MPCI,1410,,2,,2002,1,3,2002-09-19,1,2002-09-20,2,437,,,,437,4,1.0-2016
91,1-225,Ivory Coast,Government of Ivory Coast,,MPIGO,1411,,2,,2002,1,3,2002-11-28,1,2002-11-28,1,437,,,,437,4,1.0-2016
91,1-225,Ivory Coast,Government of Ivory Coast,,MPIGO,1411,,2,,2003,1,3,2002-11-28,1,2002-11-28,1,437,,,,437,4,1.0-2016
92,1-217,Lesotho,Government of Lesotho,"Government of Botswana, Government of South Africa",Military faction,1403,,2,,1998,1,4,1998-09-04,1,1998-09-22,1,570,"571, 560",,,570,4,1.0-2016
93,1-146,Liberia,Government of Liberia,,NPFL,1358,,2,,1989,1,3,1989-12-24,1,1989-12-26,1,450,,,,450,4,1.0-2016
93,1-146,Liberia,Government of Liberia,,NPFL,1358,,2,,1990,1,3,1989-12-24,1,1989-12-26,1,450,,,,450,4,1.0-2016
94,1-146,Liberia,Government of Liberia,,INPFL,1359,,2,,1990,1,3,1990-05-14,1,1990-07-28,1,450,,,,450,4,1.0-2016
95,1-146,Liberia,Government of Liberia,,LURD,1360,,2,,2000,1,3,2000-05-31,3,2000-05-31,3,450,,,,450,4,1.0-2016
95,1-146,Liberia,Government of Liberia,,LURD,1360,,2,,2001,1,3,2000-05-31,3,2000-05-31,3,450,,,,450,4,1.0-2016
95,1-146,Liberia,Government of Liberia,,LURD,1360,,2,,2002,1,3,2000-05-31,3,2000-05-31,3,450,,,,450,4,1.0-2016
95,1-146,Liberia,Government of Liberia,,LURD,1360,,2,,2003,2,3,2000-05-31,3,2000-05-31,3,450,,,,450,4,1.0-2016
96,1-177,Mali,Government of Mali,,MPA,1373,,1,Azawad,1990,1,3,1990-06-28,1,1990-07-21,2,432,,,,432,4,1.0-2016
97,1-177,Mali,Government of Mali,,FIAA,1374,,1,Azawad,1994,1,3,1991-12-12,1,1994-10-04,1,432,,,,432,4,1.0-2016
98,1-135,Morocco,Government of Morocco,,POLISARIO,1417,,1,Western Sahara,1975,1,3,1975-09-01,1,1975-11-04,1,600,,,,600,4,1.0-2016
98,1-135,Morocco,Government of Morocco,,POLISARIO,1417,Government of Algeria,1,Western Sahara,1976,1,4,1975-09-01,1,1975-11-04,1,600,,,615,600,4,1.0-2016
98,1-135,Morocco,Government of Morocco,,POLISARIO,1417,,1,Western Sahara,1977,1,3,1975-09-01,1,1975-11-04,1,600,,,,600,4,1.0-2016
98,1-135,Morocco,Government of Morocco,,POLISARIO,1417,,1,Western Sahara,1978,1,3,1975-09-01,1,1975-11-04,1,600,,,,600,4,1.0-2016
98,1-135,Morocco,Government of Morocco,,POLISARIO,1417,,1,Western Sahara,1979,2,3,1975-09-01,1,1975-11-04,1,600,,,,600,4,1.0-2016
98,1-135,Morocco,Government of Morocco,,POLISARIO,1417,,1,Western Sahara,1980,2,3,1975-09-01,1,1975-11-04,1,600,,,,600,4,1.0-2016
98,1-135,Morocco,Government of Morocco,,POLISARIO,1417,,1,Western Sahara,1981,1,3,1975-09-01,1,1975-11-04,1,600,,,,600,4,1.0-2016
98,1-135,Morocco,Government of Morocco,,POLISARIO,1417,,1,Western Sahara,1982,1,3,1975-09-01,1,1975-11-04,1,600,,,,600,4,1.0-2016
98,1-135,Morocco,Government of Morocco,,POLISARIO,1417,,1,Western Sahara,1983,1,3,1975-09-01,1,1975-11-04,1,600,,,,600,4,1.0-2016
98,1-135,Morocco,Government of Morocco,,POLISARIO,1417,,1,Western Sahara,1984,1,3,1975-09-01,1,1975-11-04,1,600,,,,600,4,1.0-2016
98,1-135,Morocco,Government of Morocco,,POLISARIO,1417,,1,Western Sahara,1985,1,3,1975-09-01,1,1975-11-04,1,600,,,,600,4,1.0-2016
98,1-135,Morocco,Government of Morocco,,POLISARIO,1417,,1,Western Sahara,1986,1,3,1975-09-01,1,1975-11-04,1,600,,,,600,4,1.0-2016
98,1-135,Morocco,Government of Morocco,,POLISARIO,1417,,1,Western Sahara,1987,1,3,1975-09-01,1,1975-11-04,1,600,,,,600,4,1.0-2016
98,1-135,Morocco,Government of Morocco,,POLISARIO,1417,,1,Western Sahara,1988,1,3,1975-09-01,1,1975-11-04,1,600,,,,600,4,1.0-2016
98,1-135,Morocco,Government of Morocco,,POLISARIO,1417,,1,Western Sahara,1989,1,3,1975-09-01,1,1975-11-04,1,600,,,,600,4,1.0-2016
99,1-136,Mozambique,Government of Mozambique,,Renamo,1347,,2,,1977,1,3,1977-12-31,6,1977-12-31,6,541,,,,541,4,1.0-2016
99,1-136,Mozambique,Government of Mozambique,,Renamo,1347,,2,,1978,1,3,1977-12-31,6,1977-12-31,6,541,,,,541,4,1.0-2016
99,1-136,Mozambique,Government of Mozambique,,Renamo,1347,,2,,1979,1,3,1977-12-31,6,1977-12-31,6,541,,,,541,4,1.0-2016
99,1-136,Mozambique,Government of Mozambique,,Renamo,1347,,2,,1980,1,3,1977-12-31,6,1977-12-31,6,541,,,,541,4,1.0-2016
99,1-136,Mozambique,Government of Mozambique,,Renamo,1347,,2,,1981,2,3,1977-12-31,6,1977-12-31,6,541,,,,541,4,1.0-2016
99,1-136,Mozambique,Government of Mozambique,,Renamo,1347,,2,,1982,2,3,1977-12-31,6,1977-12-31,6,541,,,,541,4,1.0-2016
99,1-136,Mozambique,Government of Mozambique,,Renamo,1347,,2,,1983,2,3,1977-12-31,6,1977-12-31,6,541,,,,541,4,1.0-2016
99,1-136,Mozambique,Government of Mozambique,,Renamo,1347,,2,,1984,2,3,1977-12-31,6,1977-12-31,6,541,,,,541,4,1.0-2016
99,1-136,Mozambique,Government of Mozambique,Government of Zimbabwe (Rhodesia),Renamo,1347,,2,,1985,2,4,1977-12-31,6,1977-12-31,6,541,552,,,541,4,1.0-2016
99,1-136,Mozambique,Government of Mozambique,"Government of Tanzania, Government of Zimbabwe (Rhodesia)",Renamo,1347,,2,,1986,2,4,1977-12-31,6,1977-12-31,6,541,"510, 552",,,541,4,1.0-2016
99,1-136,Mozambique,Government of Mozambique,"Government of Tanzania, Government of Zimbabwe (Rhodesia)",Renamo,1347,,2,,1987,2,4,1977-12-31,6,1977-12-31,6,541,"510, 552",,,541,4,1.0-2016
99,1-136,Mozambique,Government of Mozambique,"Government of Tanzania, Government of Zimbabwe (Rhodesia)",Renamo,1347,,2,,1988,2,4,1977-12-31,6,1977-12-31,6,541,"510, 552",,,541,4,1.0-2016
99,1-136,Mozambique,Government of Mozambique,Government of Zimbabwe (Rhodesia),Renamo,1347,,2,,1989,2,4,1977-12-31,6,1977-12-31,6,541,552,,,541,4,1.0-2016
99,1-136,Mozambique,Government of Mozambique,Government of Zimbabwe (Rhodesia),Renamo,1347,,2,,1990,2,4,1977-12-31,6,1977-12-31,6,541,552,,,541,4,1.0-2016
99,1-136,Mozambique,Government of Mozambique,,Renamo,1347,,2,,1991,2,3,1977-12-31,6,1977-12-31,6,541,,,,541,4,1.0-2016
99,1-136,Mozambique,Government of Mozambique,,Renamo,1347,,2,,1992,1,3,1977-12-31,6,1977-12-31,6,541,,,,541,4,1.0-2016
99,1-136,Mozambique,Government of Mozambique,,Renamo,1347,,2,,2013,1,3,1977-12-31,6,2013-11-05,1,541,,,,541,4,1.0-2016
111,1-178,Niger,Government of Niger,,CRA,1377,,1,Air and Azawad,1994,1,3,1994-01-19,1,1994-05-16,1,436,,,,436,4,1.0-2016
113,1-212,Niger,Government of Niger,,FDR,1395,,1,Eastern Niger,1995,1,3,1995-03-23,1,1995-07-10,1,436,,,,436,4,1.0-2016
127,1-179,Rwanda,Government of Rwanda,Government of DR Congo (Zaire) ,FPR,1379,,2,,1990,2,4,1990-10-01,1,1990-10-03,1,517,490,,,517,4,1.0-2016
127,1-179,Rwanda,Government of Rwanda,,FPR,1379,,2,,1991,1,3,1990-10-01,1,1990-10-03,1,517,,,,517,4,1.0-2016
127,1-179,Rwanda,Government of Rwanda,,FPR,1379,,2,,1992,1,3,1990-10-01,1,1990-10-03,1,517,,,,517,4,1.0-2016
127,1-179,Rwanda,Government of Rwanda,,FPR,1379,,2,,1993,1,3,1990-10-01,1,1990-10-03,1,517,,,,517,4,1.0-2016
127,1-179,Rwanda,Government of Rwanda,,FPR,1379,,2,,1994,2,3,1990-10-01,1,1990-10-03,1,517,,,,517,4,1.0-2016
128,1-179,Rwanda,Government of Rwanda,,ALiR,2013,,2,,1996,1,3,1996-07-12,1,1996-07-12,1,517,,,,517,4,1.0-2016
128,1-179,Rwanda,Government of Rwanda,,ALiR,2013,,2,,1997,1,3,1996-07-12,1,1996-07-12,1,517,,,,517,4,1.0-2016
128,1-179,Rwanda,Government of Rwanda,,ALiR,2013,,2,,1998,2,3,1996-07-12,1,1996-07-12,1,517,,,,517,4,1.0-2016
128,1-179,Rwanda,Government of Rwanda,,ALiR,2013,,2,,1999,1,3,1996-07-12,1,1996-07-12,1,517,,,,517,4,1.0-2016
128,1-179,Rwanda,Government of Rwanda,,ALiR,2013,,2,,2000,1,3,1996-07-12,1,1996-07-12,1,517,,,,517,4,1.0-2016
129,1-180,Senegal,Government of Senegal,,MFDC,1381,,1,Casamance,1990,1,3,1988-12-31,3,1990-08-31,2,433,,,,433,4,1.0-2016
129,1-180,Senegal,Government of Senegal,,MFDC,1381,,1,Casamance,1992,1,3,1988-12-31,3,1992-09-01,1,433,,,,433,4,1.0-2016
129,1-180,Senegal,Government of Senegal,,MFDC,1381,,1,Casamance,1993,1,3,1988-12-31,3,1992-09-01,1,433,,,,433,4,1.0-2016
129,1-180,Senegal,Government of Senegal,,MFDC,1381,,1,Casamance,1995,1,3,1988-12-31,3,1995-04-27,1,433,,,,433,4,1.0-2016
129,1-180,Senegal,Government of Senegal,,MFDC,1381,,1,Casamance,1997,1,3,1988-12-31,3,1997-03-18,1,433,,,,433,4,1.0-2016
129,1-180,Senegal,Government of Senegal,,MFDC,1381,,1,Casamance,1998,1,3,1988-12-31,3,1997-03-18,1,433,,,,433,4,1.0-2016
129,1-180,Senegal,Government of Senegal,,MFDC,1381,,1,Casamance,2000,1,3,1988-12-31,3,2000-04-11,1,433,,,,433,4,1.0-2016
129,1-180,Senegal,Government of Senegal,,MFDC,1381,,1,Casamance,2001,1,3,1988-12-31,3,2000-04-11,1,433,,,,433,4,1.0-2016
129,1-180,Senegal,Government of Senegal,,MFDC,1381,,1,Casamance,2003,1,3,1988-12-31,3,2003-01-20,3,433,,,,433,4,1.0-2016
129,1-180,Senegal,Government of Senegal,,MFDC,1381,,1,Casamance,2011,1,3,1988-12-31,3,2011-12-20,1,433,,,,433,4,1.0-2016
130,1-187,Sierra Leone,Government of Sierra Leone,"Government of Guinea, Government of Nigeria",RUF,1384,,2,,1991,1,4,1991-03-23,1,1991-04-01,1,451,"438, 475",,,451,4,1.0-2016
130,1-187,Sierra Leone,Government of Sierra Leone,"Government of Guinea, Government of Nigeria",RUF,1384,,2,,1992,1,4,1991-03-23,1,1991-04-01,1,451,"438, 475",,,451,4,1.0-2016
130,1-187,Sierra Leone,Government of Sierra Leone,"Government of Guinea, Government of Nigeria",RUF,1384,,2,,1993,1,4,1991-03-23,1,1991-04-01,1,451,"438, 475",,,451,4,1.0-2016
130,1-187,Sierra Leone,Government of Sierra Leone,"Government of Guinea, Government of Nigeria",RUF,1384,,2,,1994,1,4,1991-03-23,1,1991-04-01,1,451,"438, 475",,,451,4,1.0-2016
130,1-187,Sierra Leone,Government of Sierra Leone,"Government of Guinea, Government of Nigeria",RUF,1384,,2,,1995,2,4,1991-03-23,1,1991-04-01,1,451,"438, 475",,,451,4,1.0-2016
130,1-187,Sierra Leone,Government of Sierra Leone,"Government of Guinea, Government of Nigeria",RUF,1384,,2,,1996,1,4,1991-03-23,1,1991-04-01,1,451,"438, 475",,,451,4,1.0-2016
130,1-187,Sierra Leone,Government of Sierra Leone,"Government of Guinea, Government of Nigeria",RUF,1384,,2,,1997,1,4,1991-03-23,1,1991-04-01,1,451,"438, 475",,,451,4,1.0-2016
130,1-187,Sierra Leone,Government of Sierra Leone,"Government of Guinea, Government of Nigeria",RUF,1384,,2,,1998,1,4,1991-03-23,1,1991-04-01,1,451,"438, 475",,,451,4,1.0-2016
130,1-187,Sierra Leone,Government of Sierra Leone,"Government of Ghana, Government of Guinea, Government of Mali, Government of Nigeria",RUF,1384,,2,,1999,1,4,1991-03-23,1,1991-04-01,1,451,"452, 438, 432, 475",,,451,4,1.0-2016
130,1-187,Sierra Leone,Government of Sierra Leone,Government of United Kingdom,RUF,1384,,2,,2000,1,4,1991-03-23,1,1991-04-01,1,451,200,,,451,4,1.0-2016
130,1-187,Sierra Leone,Government of Sierra Leone,,RUF,1384,,2,,2001,1,3,1991-03-23,1,1991-04-01,1,451,,,,451,4,1.0-2016
131,1-187,Sierra Leone,Government of Sierra Leone,,AFRC,1385,,2,,1997,1,3,1997-05-25,1,1997-05-25,1,451,,,,451,4,1.0-2016
131,1-187,Sierra Leone,Government of Sierra Leone,"Government of Guinea, Government of Nigeria",AFRC,1385,,2,,1998,2,4,1997-05-25,1,1997-05-25,1,451,"438, 475",,,451,4,1.0-2016
131,1-187,Sierra Leone,Government of Sierra Leone,"Government of Ghana, Government of Guinea, Government of Mali, Government of Nigeria",AFRC,1385,,2,,1999,2,4,1997-05-25,1,1997-05-25,1,451,"452, 438, 432, 475",,,451,4,1.0-2016
132,1-187,Sierra Leone,Government of Sierra Leone,,Kamajors,1386,"Government of Guinea, Government of Nigeria",2,,1997,1,4,1997-05-27,2,1997-05-28,1,451,,,"438, 475",451,4,1.0-2016
132,1-187,Sierra Leone,Government of Sierra Leone,,Kamajors,1386,"Government of Guinea, Government of Nigeria",2,,1998,1,4,1997-05-27,2,1997-05-28,1,451,,,"438, 475",451,4,1.0-2016
148,1-118,Uganda,Government of Uganda,,UPA,1334,,2,,1987,1,3,1987-12-03,2,1987-12-03,2,500,,,,500,4,1.0-2016
148,1-118,Uganda,Government of Uganda,,UPA,1334,,2,,1988,1,3,1987-12-03,2,1987-12-03,2,500,,,,500,4,1.0-2016
148,1-118,Uganda,Government of Uganda,,UPA,1334,,2,,1989,1,3,1987-12-03,2,1987-12-03,2,500,,,,500,4,1.0-2016
148,1-118,Uganda,Government of Uganda,,UPA,1334,,2,,1990,1,3,1987-12-03,2,1987-12-03,2,500,,,,500,4,1.0-2016
148,1-118,Uganda,Government of Uganda,,UPA,1334,,2,,1991,1,3,1987-12-03,2,1987-12-03,2,500,,,,500,4,1.0-2016
148,1-118,Uganda,Government of Uganda,,UPA,1334,,2,,1992,1,3,1987-12-03,2,1987-12-03,2,500,,,,500,4,1.0-2016
149,1-118,Uganda,Government of Uganda,,HSM,1331,,2,,1986,1,3,1986-10-19,1,1986-11-26,1,500,,,,500,4,1.0-2016
149,1-118,Uganda,Government of Uganda,,HSM,1331,,2,,1987,2,3,1986-10-19,1,1986-11-26,1,500,,,,500,4,1.0-2016
151,1-118,Uganda,Government of Uganda,,LRA,1336,,2,,1988,2,3,1988-02-25,1,1988-02-25,1,500,,,,500,4,1.0-2016
151,1-118,Uganda,Government of Uganda,,LRA,1336,,2,,1989,1,3,1988-02-25,1,1988-02-25,1,500,,,,500,4,1.0-2016
151,1-118,Uganda,Government of Uganda,,LRA,1336,,2,,1990,1,3,1988-02-25,1,1988-02-25,1,500,,,,500,4,1.0-2016
151,1-118,Uganda,Government of Uganda,,LRA,1336,,2,,1991,1,3,1988-02-25,1,1988-02-25,1,500,,,,500,4,1.0-2016
151,1-118,Uganda,Government of Uganda,,LRA,1336,,2,,1994,1,3,1988-02-25,1,1994-02-21,1,500,,,,500,4,1.0-2016
